Measure,Location,Indicator,Time,Indicator_Status,Indicator_Value,Amount,Unemployment_Rate
Earnings,Lower Shore WIA,Maryland Average Earnings by Industry,2015Q1,72,Accommodation and Food Services,1379
Earnings,Lower Shore WIA,Maryland Average Earnings by Industry,2016Q1,72,Accommodation and Food Services,1396
Earnings,Lower Shore WIA,Maryland Average Earnings by Industry,2018Q1,72,Accommodation and Food Services,1556
Earnings,Lower Shore WIA,Maryland Average Earnings by Industry,2017Q1,72,Accommodation and Food Services,1501
Earnings,Lower Shore WIA,Maryland Average Earnings by Industry,2019Q1,72,Accommodation and Food Services,1607
Earnings,Lower Shore WIA,Maryland Average Earnings by Industry,2020Q1,72,Accommodation and Food Services,1792
Earnings,Lower Shore WIA,Maryland Average Earnings by Industry,2021Q1,72,Accommodation and Food Services,1681
Earnings,Lower Shore WIA,Maryland Average Earnings by Industry,2015Q2,72,Accommodation and Food Services,1701
Earnings,Lower Shore WIA,Maryland Average Earnings by Industry,2022Q1,72,Accommodation and Food Services,1874
Earnings,Lower Shore WIA,Maryland Average Earnings by Industry,2016Q2,72,Accommodation and Food Services,1767
Earnings,Lower Shore WIA,Maryland Average Earnings by Industry,2017Q2,72,Accommodation and Food Services,1845
Earnings,Lower Shore WIA,Maryland Average Earnings by Industry,2020Q2,72,Accommodation and Food Services,1514
Earnings,Lower Shore WIA,Maryland Average Earnings by Industry,2019Q2,72,Accommodation and Food Services,1963
Earnings,Lower Shore WIA,Maryland Average Earnings by Industry,2018Q2,72,Accommodation and Food Services,1915
Earnings,Lower Shore WIA,Maryland Average Earnings by Industry,2021Q2,72,Accommodation and Food Services,2422
Earnings,Lower Shore WIA,Maryland Average Earnings by Industry,2015Q3,72,Accommodation and Food Services,2061
Earnings,Lower Shore WIA,Maryland Average Earnings by Industry,2022Q2,72,Accommodation and Food Services,2443
Earnings,Lower Shore WIA,Maryland Average Earnings by Industry,2016Q3,72,Accommodation and Food Services,2195
Earnings,Lower Shore WIA,Maryland Average Earnings by Industry,2018Q3,72,Accommodation and Food Services,2238
Earnings,Lower Shore WIA,Maryland Average Earnings by Industry,2017Q3,72,Accommodation and Food Services,2164
Earnings,Lower Shore WIA,Maryland Average Earnings by Industry,2020Q3,72,Accommodation and Food Services,2566
Earnings,Lower Shore WIA,Maryland Average Earnings by Industry,2019Q3,72,Accommodation and Food Services,2302
Earnings,Lower Shore WIA,Maryland Average Earnings by Industry,2021Q3,72,Accommodation and Food Services,2840
Earnings,Lower Shore WIA,Maryland Average Earnings by Industry,2022Q3,72,Accommodation and Food Services,2954
Earnings,Lower Shore WIA,Maryland Average Earnings by Industry,2015Q4,72,Accommodation and Food Services,1737
Earnings,Lower Shore WIA,Maryland Average Earnings by Industry,2017Q4,72,Accommodation and Food Services,1807
